File Name,File Path,Labels,sample_rate,emotions
03-01-06-02-02-01-03.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_03/03-01-06-02-02-01-03.wav, Dogs are sitting by the door!,48000,06
03-01-08-01-01-02-03.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_03/03-01-08-01-01-02-03.wav, Kids are talking by the door!,48000,08
03-01-08-01-01-01-03.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_03/03-01-08-01-01-01-03.wav, Kids are talking by the door.,48000,08
03-01-03-02-02-02-03.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_03/03-01-03-02-02-02-03.wav, Dogs are sitting by the door.,48000,03
03-01-02-01-02-02-03.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_03/03-01-02-01-02-02-03.wav, Dogs are sitting by the door.,48000,02
03-01-06-02-01-02-03.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_03/03-01-06-02-01-02-03.wav, The kids are talking by the door!,48000,06
03-01-08-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-01-02-02-08.wav, Dogs are sitting by the door.,48000,08
03-01-05-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-02-02-02-08.wav, Dogs are sitting by the door.,48000,05
03-01-03-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-02-02-01-08.wav, Dogs are sitting by the door.,48000,03
03-01-04-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-02-01-01-08.wav, Kids are talking by the door.,48000,04
03-01-04-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-02-02-02-08.wav, Dogs are sitting by the door.,48000,04
03-01-03-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-02-01-01-08.wav, Kids are talking by the door.,48000,03
03-01-03-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-02-02-02-08.wav, Dogs are sitting by the door.,48000,03
03-01-05-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-02-01-02-08.wav, Kids are talking by the door!,48000,05
03-01-08-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-02-01-02-08.wav, Kids are talking by the door.,48000,08
03-01-03-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-01-02-01-08.wav, Dogs are sitting by the door.,48000,03
03-01-06-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-01-01-01-08.wav, Kids are talking by the door.,48000,06
03-01-05-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-01-01-02-08.wav, Kids are talking by the door.,48000,05
03-01-03-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-01-01-01-08.wav, Hits are talking by the door.,48000,03
03-01-01-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-01-01-02-01-08.wav, The dogs are sitting by the door.,48000,01
03-01-06-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-01-02-02-08.wav, Dogs are sitting by the door.,48000,06
03-01-08-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-01-01-02-08.wav, Kids are talking by the door.,48000,08
03-01-07-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-02-01-01-08.wav, Kids are talking by the door.,48000,07
03-01-08-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-02-01-01-08.wav, Kids are talking by the door!,48000,08
03-01-08-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-02-02-01-08.wav, Dogs are sitting by the door.,48000,08
03-01-08-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-01-02-01-08.wav, Dogs are sitting by the door.,48000,08
03-01-02-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-02-02-02-08.wav, Dogs are sitting by the door.,48000,02
03-01-07-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-02-02-01-08.wav, Dogs are sitting by the door.,48000,07
03-01-02-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-01-02-01-08.wav, Dogs are sitting by the door.,48000,02
03-01-03-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-01-01-02-08.wav, Kids are talking by the door.,48000,03
03-01-07-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-01-02-02-08.wav, Dogs are sitting by the door.,48000,07
03-01-04-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-01-01-02-08.wav, Kids are talking by the door.,48000,04
03-01-03-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-01-02-02-08.wav, Dogs are sitting by the door.,48000,03
03-01-06-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-02-02-01-08.wav, Dogs are sitting by the door!,48000,06
03-01-05-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-01-02-02-08.wav, Dogs are sitting by the door.,48000,05
03-01-06-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-02-02-02-08.wav, Dogs are sitting by the door!,48000,06
03-01-06-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-02-01-02-08.wav, Get their talking by the door!,48000,06
03-01-02-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-02-01-01-08.wav, Kids are talking by the door.,48000,02
03-01-04-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-02-01-02-08.wav, Get their talking by the door.,48000,04
03-01-04-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-01-02-01-08.wav, Dogs are sitting by the door.,48000,04
03-01-01-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-01-01-01-01-08.wav, Kids are talking by the door.,48000,01
03-01-06-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-02-01-01-08.wav, Kids are talking by the door!,48000,06
03-01-07-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-01-02-01-08.wav, Dogs are sitting by the door.,48000,07
03-01-01-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-01-01-02-02-08.wav, Dogs are sitting by the door.,48000,01
03-01-02-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-02-02-01-08.wav, Dogs are sitting by the door.,48000,02
03-01-03-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-03-02-01-02-08.wav, Kids are talking by the door.,48000,03
03-01-02-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-02-01-02-08.wav, Kids are talking by the door.,48000,02
03-01-02-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-01-01-02-08.wav, Kids are talking by the door.,48000,02
03-01-07-02-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-02-01-02-08.wav, Kids are talking by the door.,48000,07
03-01-06-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-01-02-01-08.wav, Dogs are sitting by the door.,48000,06
03-01-04-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-01-01-01-08.wav, Kids are talking by the door.,48000,04
03-01-05-01-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-01-02-01-08.wav, Dogs are sitting by the door.,48000,05
03-01-01-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-01-01-01-02-08.wav, Kids are talking by the door.,48000,01
03-01-07-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-02-02-02-08.wav, Dogs are sitting by the door.,48000,07
03-01-07-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-01-01-02-08.wav, Kids are talking by the door.,48000,07
03-01-05-02-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-02-01-01-08.wav, Kids are talking by the door.,48000,05
03-01-05-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-01-01-01-08.wav, Kids are talking by the door.,48000,05
03-01-04-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-02-02-01-08.wav, Dogs are sitting by the door.,48000,04
03-01-02-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-01-01-01-08.wav, Kids are talking by the door.,48000,02
03-01-08-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-01-01-01-08.wav, Kids are talking by the door.,48000,08
03-01-06-01-01-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-06-01-01-02-08.wav, Kids are talking by the door.,48000,06
03-01-04-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-04-01-02-02-08.wav, Docs are sitting by the door.,48000,04
03-01-05-02-02-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-05-02-02-01-08.wav, Dogs are sitting by the door.,48000,05
03-01-07-01-01-01-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-07-01-01-01-08.wav, Kids are talking by the door.,48000,07
03-01-08-02-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-08-02-02-02-08.wav, Dogs are sitting by the door.,48000,08
03-01-02-01-02-02-08.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_08/03-01-02-01-02-02-08.wav, Dogs are sitting by the door.,48000,02
03-01-06-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-01-02-01-16.wav, Dogs are sitting by the door.,48000,06
03-01-08-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-02-02-02-16.wav, Dogs are sitting by the door.,48000,08
03-01-02-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-01-01-02-16.wav, Kids are talking by the door.,48000,02
03-01-05-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-02-01-02-16.wav, Kids are talking by the door!,48000,05
03-01-07-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-01-02-01-16.wav, Dogs are sitting by the door.,48000,07
03-01-08-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-02-01-01-16.wav, Kids are talking by the door.,48000,08
03-01-02-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-01-01-01-16.wav, Kids are talking by the door.,48000,02
03-01-02-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-02-02-01-16.wav, Dogs are sitting by the door.,48000,02
03-01-07-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-01-02-02-16.wav, Dogs are sitting by the door.,48000,07
03-01-05-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-01-01-01-16.wav, Kids are talking by the door.,48000,05
03-01-07-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-02-01-01-16.wav, Kids are talking by the door.,48000,07
03-01-07-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-02-02-02-16.wav, Dogs are sitting by the door.,48000,07
03-01-05-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-02-02-01-16.wav, Dogs are sitting by the door.,48000,05
03-01-05-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-02-01-01-16.wav, Kids are talking by the door!,48000,05
03-01-07-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-01-01-01-16.wav, Kids are talking by the door.,48000,07
03-01-06-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-02-02-02-16.wav, Dogs are sitting by the door!,48000,06
03-01-06-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-02-01-01-16.wav, Kids are talking by the door!,48000,06
03-01-03-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-02-02-02-16.wav, Dogs are sitting by the door.,48000,03
03-01-04-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-02-01-02-16.wav, Kids are talking by the door.,48000,04
03-01-02-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-02-02-02-16.wav, Dogs are sitting by the door.,48000,02
03-01-04-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-02-02-01-16.wav, Dogs are sitting by the door.,48000,04
03-01-04-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-01-02-01-16.wav, Dogs are sitting by the door.,48000,04
03-01-05-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-01-01-02-16.wav, Kids are talking by the door.,48000,05
03-01-08-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-01-01-02-16.wav, Kids are talking by the door.,48000,08
03-01-08-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-02-02-01-16.wav, Dogs are sitting by the door.,48000,08
03-01-01-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-01-01-02-01-16.wav, Dogs are sitting by the door.,48000,01
03-01-06-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-01-02-02-16.wav, Dogs are sitting by the door.,48000,06
03-01-02-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-02-01-02-16.wav, Kids are talking by the door.,48000,02
03-01-06-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-01-01-01-16.wav, Kids are talking by the door.,48000,06
03-01-03-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-01-02-02-16.wav, Dogs are sitting by the door.,48000,03
03-01-06-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-01-01-02-16.wav, Kids are talking by the door.,48000,06
03-01-04-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-01-02-02-16.wav, Dogs are sitting by the door.,48000,04
03-01-07-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-02-01-02-16.wav, Kids are talking by the door.,48000,07
03-01-06-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-02-02-01-16.wav, Dogs are sitting by the door!,48000,06
03-01-08-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-01-02-02-16.wav, Dogs are sitting by the door.,48000,08
03-01-04-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-01-01-01-16.wav, Kids are talking by the door.,48000,04
03-01-02-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-01-02-02-16.wav, Dogs are sitting by the door.,48000,02
03-01-07-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-01-01-02-16.wav, Kids are talking by the door.,48000,07
03-01-03-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-02-02-01-16.wav, Dogs are sitting by the door.,48000,03
03-01-01-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-01-01-02-02-16.wav, Dogs are sitting by the door.,48000,01
03-01-02-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-01-02-01-16.wav, Dogs are sitting by the door.,48000,02
03-01-08-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-02-01-02-16.wav, Kids are talking by the door.,48000,08
03-01-03-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-01-02-01-16.wav, Dogs are sitting by the door.,48000,03
03-01-04-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-02-01-01-16.wav, Kids are talking by the door.,48000,04
03-01-03-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-01-01-02-16.wav, Kids are talking by the door.,48000,03
03-01-03-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-02-01-01-16.wav, Kids are talking by the door.,48000,03
03-01-07-02-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-07-02-02-01-16.wav, Dogs are sitting by the door.,48000,07
03-01-03-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-01-01-01-16.wav, Kids are talking by the door.,48000,03
03-01-05-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-02-02-02-16.wav, Dogs are sitting by the door.,48000,05
03-01-03-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-03-02-01-02-16.wav, Kids are talking by the door.,48000,03
03-01-05-01-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-01-02-02-16.wav, Dogs are sitting by the door.,48000,05
03-01-05-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-05-01-02-01-16.wav, Dogs are sitting by the door.,48000,05
03-01-08-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-01-01-01-16.wav, Kids are talking by the door.,48000,08
03-01-02-02-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-02-02-01-01-16.wav, Kids are talking by the door.,48000,02
03-01-01-01-01-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-01-01-01-01-16.wav, Kids are talking by the door.,48000,01
03-01-08-01-02-01-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-08-01-02-01-16.wav, Dogs are sitting by the door.,48000,08
03-01-06-02-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-06-02-01-02-16.wav, Kids are talking by the door!,48000,06
03-01-04-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-01-01-02-16.wav, Kids are talking by the door.,48000,04
03-01-04-02-02-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-04-02-02-02-16.wav, Dogs are sitting by the door.,48000,04
03-01-01-01-01-02-16.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_16/03-01-01-01-01-02-16.wav, Kids are talking by the door.,48000,01
03-01-03-02-02-01-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-03-02-02-01-22.wav, Dogs are sitting by the door.,48000,03
03-01-08-01-01-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-08-01-01-02-22.wav, Kids are talking by the door.,48000,08
03-01-06-01-02-01-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-06-01-02-01-22.wav, Dogs are sitting by the door.,48000,06
03-01-07-01-02-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-07-01-02-02-22.wav, Dogs are sitting by the door.,48000,07
03-01-07-02-01-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-07-02-01-02-22.wav, Kids are talking by the door.,48000,07
03-01-03-02-02-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-03-02-02-02-22.wav, Dogs are sitting by the door.,48000,03
03-01-05-02-01-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-05-02-01-02-22.wav, Kids are talking by the door.,48000,05
03-01-02-02-02-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-02-02-02-02-22.wav, Dogs are sitting by the door.,48000,02
03-01-07-02-02-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-07-02-02-02-22.wav, Dogs are sitting by the door.,48000,07
03-01-08-02-02-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-08-02-02-02-22.wav, Dogs are sitting by the door.,48000,08
03-01-06-02-02-02-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-06-02-02-02-22.wav, Dogs were sitting by the door!,48000,06
03-01-01-01-01-01-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-01-01-01-01-22.wav, Kids are talking by the door.,48000,01
03-01-04-02-01-01-22.wav,/home/drjslab/LAB-01/Identify-emotions-in-speech/Experiment 03.01/RAVDEES/Actor_22/03-01-04-02-01-01-22.wav, Kids are talking by the door.,48000,04
